shipment_id,mode,product_category,unit_cost,weight_kg,lat_o,lon_o,lat_d,lon_d,dist_km,plan_hrs,origin_congestion_index,weather_condition_code,labor_strike_score,current_node_stock,node_tier,actual_transit_time,is_delayed,delay_delta,predicted_ttr,risk_score,stay_impact,pivot_impact,ai_recommendation,strategic_justification
SHP-0383453,Truck,Raw Materials,98,96.88,6.45,-94.66,45.41,-113.72,4706.55,52.3,5.03,0.98,0.49,1531,4,80.9,1,28.6,46.26,0.14,2413.39,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383454,Air,Raw Materials,94,108.1,-40.24,33.45,-43.85,66.17,2713.31,3.19,5.05,1,0.5,4287,2,5.25,1,2.06,2.4,0.08,216.82,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383455,Ocean,Raw Materials,55,127.75,-22.09,102.78,30.5,-95.77,17946.85,512.77,5.11,0.99,0.5,2436,4,519.41,0,6.64,504.83,0.76,25299.73,1264.16,PIVOT,"Reroute 40% Volume to Port B; +12% Cost, but -5 Days Delay & -20% Scope 3 Emissions"
SHP-0383456,Rail,Raw Materials,98,96.88,-24.51,-71.02,-22.54,-5.13,6654.41,83.18,4.97,0.98,0.5,364,3,230.18,1,147,76.1,0.18,3905.19,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383457,Truck,Energy & Power,3814,11.39,-35.7,114.51,-35.7,114.51,0,0,5.01,0.98,0.5,1756,3,0,0,0,1.71,0.08,3899.93,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383458,Ocean,Raw Materials,55,127.75,-17.88,4.46,-1.82,46.19,4890.13,139.72,5.02,0.98,0.5,1293,4,164.22,0,24.5,126.1,0.25,6363,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383459,Truck,Energy & Power,3814,11.39,58.14,84.27,-21.75,56.83,9238.57,102.65,5.06,0.98,0.5,3284,2,261.91,1,159.26,91.93,0.2,8410.85,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383460,Truck,Energy & Power,2037,14.68,34.71,-79.62,-21.75,56.83,15551.01,172.79,4.91,1.01,0.5,4756,3,302.33,1,129.54,148.75,0.28,9474.71,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383461,Air,Raw Materials,94,108.1,-4.98,117.14,18.95,72.95,5521.46,6.5,5.05,0.98,0.49,3169,2,11.43,1,4.93,4.91,0.08,342.09,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383462,Ocean,Raw Materials,94,108.1,9.25,114.81,38.72,-79.45,14479.75,413.71,4.99,1.01,0.5,3451,4,774.13,1,360.42,351.39,0.55,17666.43,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383463,Rail,Raw Materials,248,109.36,32.48,105.45,-40.24,33.45,10953.16,136.91,5.04,0.99,0.5,339,2,206.87,1,69.96,126.19,0.25,6560.35,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383464,Ocean,Raw Materials,145,100.37,33.26,53.07,38.72,-79.45,10631.66,303.76,5.01,1.02,0.5,1718,4,316.27,0,12.51,267.42,0.44,13518.55,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383465,Rail,Raw Materials,55,127.75,-35.7,114.51,-22.54,-5.13,10949.52,136.87,5.01,0.98,0.5,418,3,371.66,1,234.79,127.79,0.25,6447.84,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383466,Ocean,Raw Materials,52,122.09,22.74,69.7,-1.82,46.19,3734.79,106.71,5.04,0.98,0.49,1140,0,252.17,1,145.46,94.99,0.21,4804.52,1260.68,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383467,Ocean,Energy & Power,2037,14.68,13.62,13.21,-32.17,-76.35,10767.34,307.64,5.04,1.01,0.49,3054,3,575.15,1,267.51,274.28,0.45,15751.54,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383468,Rail,Raw Materials,94,75.53,13.62,13.21,22.74,69.7,6019.97,75.25,5.04,1.01,0.49,1599,3,80.6,0,5.35,68.66,0.17,3528.82,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383469,Ocean,Raw Materials,94,75.53,-45.74,101.14,22.74,69.7,8250.11,235.72,5,0.97,0.5,559,2,425.74,1,190.02,209.15,0.36,10553.18,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383470,Rail,Semiconductors,592,0.09,-44.54,-82.52,42.83,50.05,16249.95,203.12,4.97,1.01,0.5,3177,3,476.16,1,273.04,191.27,0.34,10155.29,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383471,Rail,Raw Materials,94,108.1,50.79,-95.24,38.72,-79.45,1824.04,22.8,5.11,1,0.5,1711,3,46.09,1,23.29,20.91,0.11,1142.31,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383472,Ocean,Semiconductors,1201,0.13,30.5,-95.77,-57.21,-109.6,9839.03,281.12,5.03,1,0.5,3780,4,385.59,1,104.47,245.36,0.41,13469.06,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383473,Ocean,Raw Materials,98,96.88,-21.75,56.83,-21.75,56.83,0,0,5.02,1,0.5,2930,3,0,0,0,0.32,0.08,116.58,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383474,Truck,Semiconductors,1780,0.13,12.53,-41.31,32.48,105.45,13889.66,154.33,4.94,1.01,0.5,1326,3,274.54,1,120.21,134.35,0.26,8497.41,3193.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0500035,Air,Semiconductors,975,0.11,42.83,50.05,-39.9,86.45,9900.85,11.65,5.04,1,0.49,3255,1,16.25,1,4.6,9.42,0.09,1445.94,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383475,Ocean,Raw Materials,98,96.88,-54.26,-118.14,58.14,84.27,18571.4,530.61,5.04,1.01,0.51,285,3,735.66,1,205.05,512.11,0.77,25705.84,1311.7,PIVOT,"Reroute 40% Volume to Port B; +12% Cost, but -5 Days Delay & -20% Scope 3 Emissions"
SHP-0383476,Truck,Semiconductors,1201,0.13,33.73,-118.26,-17.98,-110.77,5804.2,64.49,5.08,0.98,0.49,423,0,166.75,1,102.26,58.34,0.16,4118.03,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383477,Truck,Raw Materials,98,96.88,34.71,-79.62,-50.08,82.54,17776.06,197.51,4.91,1.01,0.5,244,3,488.87,1,291.36,212.91,0.37,10745.69,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383478,Rail,Raw Materials,137,131.41,50.02,55.47,30.5,-95.77,10623.35,132.79,4.96,1.01,0.49,3238,2,319.01,1,186.22,114.06,0.23,5843.23,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383479,Ocean,Raw Materials,59,76.47,-54.26,-118.14,-56.51,-56.95,3743.75,106.96,5.04,1.01,0.51,3208,3,197.36,1,90.4,93.73,0.21,4747.32,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383480,Ocean,Semiconductors,1780,0.13,42.83,50.05,6.88,-90.65,13211.33,377.47,5.04,1,0.49,4872,1,975.78,1,598.31,356.01,0.56,19580.26,3193.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383481,Ocean,Raw Materials,79,82.74,-35.7,114.51,34.71,-79.62,18727.55,535.07,5.01,0.98,0.5,2775,3,871.62,1,336.55,477.49,0.73,23955.65,1290.13,PIVOT,"Reroute 40% Volume to Port B; +12% Cost, but -5 Days Delay & -20% Scope 3 Emissions"
SHP-0383482,Ocean,Semiconductors,1201,0.13,-5.5,19.19,32.48,105.45,9986.04,285.32,4.95,1,0.51,3807,1,749.36,1,464.04,260.61,0.43,14231.46,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383483,Ocean,Semiconductors,592,0.09,42.83,50.05,-32.17,-76.35,15223.88,434.97,5.04,1,0.49,1926,1,1116.33,1,681.36,408.17,0.63,21000.31,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383484,Air,Raw Materials,248,109.36,10.03,-25.8,9.25,114.81,15157.08,17.83,5.06,0.98,0.5,315,4,21.18,0,3.35,-0.11,0.08,245.03,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383485,Truck,Raw Materials,59,76.47,49.3,-88.45,18.95,72.95,12206.6,135.63,4.85,0.97,0.49,4225,2,367.87,1,232.24,137.18,0.26,6919.72,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383486,Truck,Raw Materials,214,96.03,12.92,49.22,-21.75,56.83,3942.87,43.81,4.98,1.01,0.5,1501,4,122.02,1,78.21,40.2,0.13,2226.24,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383487,Truck,Raw Materials,145,100.37,-4.86,77.46,-57.21,-109.6,13083.33,145.37,4.91,0.97,0.51,3781,1,272.74,1,127.37,132.42,0.26,6768.5,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383488,Truck,Raw Materials,52,122.09,-17.98,-110.77,31.06,28.86,15707.36,174.53,4.96,1.02,0.51,2858,4,398.03,1,223.5,164.21,0.3,8265.4,1260.68,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383489,Truck,Raw Materials,214,96.03,-56.68,46.35,1.02,116.62,8915.32,99.06,5.08,1,0.5,172,4,171.01,1,71.95,88.12,0.2,4622.5,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383490,Rail,Raw Materials,98,96.88,-17.98,-110.77,-44.54,-82.52,3952.02,49.4,4.96,1.02,0.51,4552,4,74.56,1,25.16,44.73,0.14,2337.01,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383491,Ocean,Semiconductors,1201,0.13,42.83,50.05,-24.51,-71.02,14319.97,409.14,5.04,1,0.49,2834,1,1137.3,1,728.16,384.31,0.6,20416.4,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383492,Rail,Raw Materials,79,82.74,18.52,73.85,24.78,120.99,4898.19,61.23,5.01,0.99,0.5,2038,1,62.76,0,1.53,51.48,0.15,2655.15,1290.13,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383493,Rail,Semiconductors,1069,0.14,-17.98,-110.77,-56.68,46.35,11443.92,143.05,4.96,1.02,0.51,4688,4,244.13,1,101.08,128.63,0.25,7500.64,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383494,Truck,Semiconductors,1069,0.14,12.46,-13.76,-22.08,-68.86,7129.2,79.21,5.01,1,0.5,1286,4,186.55,1,107.34,70.28,0.17,4582.87,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383495,Truck,Raw Materials,55,127.75,33.73,-118.26,-17.98,-110.77,5804.2,64.49,5.08,0.98,0.49,1690,0,94.96,1,30.47,56.62,0.15,2889.38,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383496,Ocean,Raw Materials,98,96.88,47.84,29.98,-40.45,-81.78,14687.58,419.65,5.05,0.99,0.5,3514,4,1041.34,1,621.69,384.54,0.6,19327.62,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383497,Ocean,Energy & Power,2037,14.68,33.26,53.07,-47.84,-47.27,13397.14,382.78,5.01,1.02,0.5,3453,4,655.14,1,272.36,351.33,0.55,19604.07,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383498,Ocean,Energy & Power,3814,11.39,-50.08,82.54,-57.21,-109.6,8032.91,229.51,4.94,0.99,0.49,2270,1,433.28,1,203.77,210.87,0.36,14357.95,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383499,Ocean,Energy & Power,2037,14.68,-29.18,-81.9,-17.98,-110.77,3182.74,90.94,5,1.01,0.5,3870,4,140.11,1,49.17,78.9,0.19,5982.3,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383500,Rail,Semiconductors,592,0.09,34.71,-79.62,19.99,73.78,13314.52,166.43,4.91,1.01,0.5,4884,3,345.91,1,179.48,154.64,0.29,8323.76,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383501,Ocean,Raw Materials,145,100.37,14.71,-54.94,42.83,50.05,10076.03,287.89,5.03,0.98,0.5,2531,1,457.16,1,169.27,254.56,0.42,12875.41,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383502,Truck,Semiconductors,975,0.11,12.46,-13.76,-39.9,86.45,11756.3,130.63,5.01,1,0.5,4841,4,317.94,1,187.31,116.54,0.24,6802.09,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383503,Truck,Raw Materials,145,100.37,-8.62,117.48,-36.87,22.47,9874.32,109.71,5.02,1.01,0.5,3109,2,276.47,1,166.76,96.64,0.21,4979.4,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383504,Truck,Raw Materials,94,75.53,-43.85,66.17,32.64,-76.95,16595.25,184.39,5.01,1.01,0.5,2813,1,251.5,1,67.11,160.46,0.3,8118.66,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383505,Ocean,Raw Materials,94,75.53,59.17,-61.27,28.54,77.55,9552.13,272.92,5.07,1.02,0.51,2624,2,452.73,1,179.81,224.49,0.38,11320.35,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383506,Air,Raw Materials,214,96.03,-52.94,98.87,-24.51,-71.02,11346.87,13.35,5.01,1.01,0.5,3274,1,18.03,1,4.68,14.4,0.1,936.46,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383507,Rail,Semiconductors,1069,0.14,-52.94,98.87,38.72,-79.45,18428.68,230.36,5.01,1.01,0.5,1099,1,431.87,1,201.51,219.33,0.38,12035.67,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383508,Truck,Raw Materials,98,96.88,13.62,13.21,12.92,49.22,3895.26,43.28,5.04,1.01,0.49,298,3,59.67,1,16.39,39.57,0.13,2078.86,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383509,Ocean,Raw Materials,94,108.1,12.46,-13.76,18.95,72.95,9221.04,263.46,5.01,1,0.5,2271,4,526.18,1,262.72,240.46,0.4,12119.82,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383510,Truck,Raw Materials,248,109.36,6.45,-94.66,-40.24,33.45,13647.04,151.63,5.03,0.98,0.49,3014,4,204.49,1,52.86,138.37,0.27,7169.12,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383511,Ocean,Semiconductors,1069,0.14,12.53,-41.31,30.67,10.33,5651.48,161.47,4.94,1.01,0.5,1222,3,278.82,1,117.35,143.08,0.27,8222.9,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383512,Ocean,Raw Materials,248,109.36,55.83,-38.26,56.98,-91.44,3190.72,91.16,4.95,0.99,0.49,1545,2,184.9,1,93.74,82.92,0.19,4396.5,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383513,Rail,Semiconductors,592,0.09,-35.7,114.51,34.71,-79.62,18727.55,234.09,5.01,0.98,0.5,3388,3,393.54,1,159.45,244.59,0.41,12821.52,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383514,Rail,Raw Materials,55,127.75,-23.82,26.38,58.14,84.27,10558.51,131.98,5.13,1.01,0.5,391,3,191.31,1,59.33,114.43,0.23,5779.86,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383515,Rail,Raw Materials,137,131.41,33.73,-118.26,12.53,-41.31,8040.85,100.51,5.08,0.98,0.49,2419,0,152.85,1,52.34,93.09,0.2,4794.9,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383516,Ocean,Energy & Power,3814,11.39,-10.72,25.47,-17.98,-110.77,14248.12,407.09,5.04,1,0.51,4610,4,658.11,1,251.02,334.32,0.53,20530.27,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383517,Truck,Raw Materials,98,96.88,-54.26,-118.14,58.14,84.27,18571.4,206.35,5.04,1.01,0.51,285,3,288.48,1,82.13,174.68,0.32,8834.35,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383518,Ocean,Raw Materials,214,96.03,-39.9,86.45,37.54,-102.52,19194.58,548.42,5.02,1.03,0.5,1651,2,1477.6,1,929.18,493.59,0.75,24895.95,1441.6,PIVOT,"Reroute 40% Volume to Port B; +12% Cost, but -5 Days Delay & -20% Scope 3 Emissions"
SHP-0383519,Ocean,Raw Materials,59,76.47,13.62,13.21,22.74,69.7,6019.97,172,5.04,1.01,0.49,4186,3,449.06,1,277.06,149.77,0.28,7549.42,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383520,Rail,Raw Materials,94,75.53,45.41,-113.72,-39.9,86.45,18261.35,228.27,5.03,1.01,0.5,718,4,312.44,1,84.17,206.71,0.36,10431.54,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383521,Rail,Semiconductors,1201,0.13,-23.82,26.38,-40.24,33.45,1941.71,24.27,5.13,1.01,0.5,3273,3,24.62,0,0.35,21.72,0.11,2286.89,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383522,Ocean,Raw Materials,55,127.75,34.71,-79.62,32.48,105.45,12525.08,357.86,4.91,1.01,0.5,4237,3,534.32,1,176.46,346.19,0.55,17367.87,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383523,Ocean,Semiconductors,1201,0.13,-43.85,66.17,59.17,-61.27,16127.92,460.8,5.01,1.01,0.5,4919,1,1276.71,1,815.91,425.98,0.66,22499.89,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383524,Rail,Energy & Power,2037,14.68,30.67,10.33,-46.17,-41.01,9981.65,124.77,4.98,0.97,0.5,2862,1,265.03,1,140.26,112.84,0.23,7679.28,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383525,Rail,Raw Materials,137,131.41,55.83,-38.26,58.14,84.27,6347.85,79.35,4.95,0.99,0.49,3883,2,202.3,1,122.95,72.4,0.18,3760.25,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383526,Truck,Energy & Power,2037,14.68,-10.72,25.47,-38.1,15.53,3201.47,35.57,5.04,1,0.51,221,4,36.62,0,1.05,33.56,0.12,3715.29,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383527,Rail,Raw Materials,59,76.47,-32.17,-76.35,-35.87,-99.2,2140.48,26.76,5.06,1,0.5,11,1,55.26,1,28.5,21.89,0.11,1155.66,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383528,Rail,Energy & Power,2037,14.68,-8.62,117.48,-4.86,77.46,4436.58,55.46,5.02,1.01,0.5,1826,2,130.64,1,75.18,46.01,0.14,4338.04,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383529,Ocean,Raw Materials,145,100.37,45.41,-113.72,-56.51,-56.95,12502.49,357.21,5.03,1.01,0.5,1250,4,942.63,1,585.42,322.75,0.52,16285.02,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383530,Truck,Raw Materials,248,109.36,47.84,29.98,6.88,-90.65,11622.13,129.13,5.05,0.99,0.5,516,4,335.55,1,206.42,113.13,0.23,5907.07,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383531,Ocean,Raw Materials,55,127.75,-44.54,-82.52,-4.98,117.14,14169.81,404.85,4.97,1.01,0.5,1409,3,470.37,0,65.52,336.45,0.53,16880.77,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383532,Ocean,Semiconductors,975,0.11,12.46,-13.76,-40.24,33.45,7613.47,217.53,5.01,1,0.5,4841,4,373.03,1,155.5,203.91,0.35,11170.66,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383533,Truck,Raw Materials,137,131.41,6.88,-90.65,31.06,28.86,12334.47,137.05,5.12,0.99,0.51,2494,2,227.8,1,90.75,126.07,0.25,6443.82,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383534,Ocean,Raw Materials,248,109.36,4.32,-78.52,-32.17,-76.35,4064.57,116.13,5.03,1.03,0.5,452,2,294.47,1,178.34,102.78,0.22,5389.7,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383535,Truck,Energy & Power,2037,14.68,4.32,-78.52,18.95,72.95,15958.86,177.32,5.03,1.03,0.5,3887,2,305.97,1,128.65,160.56,0.3,10065.54,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383536,Truck,Energy & Power,3978,21.88,-8.62,117.48,47.84,29.98,10531.08,117.01,5.02,1.01,0.5,1963,2,170.67,1,53.66,94.05,0.21,8680.93,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383537,Truck,Raw Materials,218,66.74,-24.51,-71.02,-40.45,-81.78,2035.53,22.62,4.97,0.98,0.5,3413,3,32.96,1,10.34,20.27,0.11,1233.14,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383538,Truck,Raw Materials,137,131.41,30.67,10.33,-45.74,101.14,12448.22,138.31,4.98,0.97,0.5,1982,1,270.71,1,132.4,120.8,0.24,6180.24,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383539,Truck,Raw Materials,94,108.1,-29.18,-81.9,-29.18,-81.9,0,0,5,1.01,0.5,2135,4,0,0,0,1.96,0.08,194.47,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383540,Ocean,Energy & Power,3978,21.88,4.32,-78.52,-57.79,-41.44,7659.13,218.83,5.03,1.03,0.5,3322,2,550.08,1,331.25,191.29,0.34,13543.14,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383541,Rail,Raw Materials,55,127.75,31.06,28.86,34.71,-79.62,9557.77,119.47,4.94,1.01,0.5,3346,3,329.92,1,210.45,114.36,0.23,5775.99,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383542,Ocean,Raw Materials,137,131.41,-32.17,-76.35,32.64,-76.95,7206.6,205.9,5.06,1,0.5,837,1,429.5,1,223.6,187.47,0.33,9513.85,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383543,Truck,Raw Materials,214,96.03,24.78,120.99,-10.72,25.47,11055.68,122.84,5.03,1.01,0.49,2944,3,203.91,1,81.07,108.01,0.22,5617.02,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383544,Truck,Raw Materials,59,76.47,14.88,31.56,4.32,-78.52,12025.94,133.62,5.04,1.02,0.5,3250,1,165.9,0,32.28,122.02,0.24,6162.03,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383545,Ocean,Raw Materials,145,100.37,-4.98,117.14,42.83,50.05,8559.75,244.56,5.05,0.98,0.49,308,2,604.05,1,359.49,224.74,0.38,11384.56,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383546,Ocean,Raw Materials,55,127.75,-10.72,25.47,-44.54,-82.52,10554.73,301.56,5.04,1,0.51,349,4,743.92,1,442.36,274.06,0.45,13761.06,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383547,Air,Raw Materials,98,96.88,-22.54,-5.13,-1.82,46.19,5994.51,7.05,5.1,0.98,0.49,3828,3,12.4,1,5.35,6.06,0.09,403.19,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383548,Truck,Raw Materials,59,76.47,-9.24,90.96,-38.1,15.53,8103.56,90.04,4.99,1.02,0.5,2024,4,193.22,1,103.18,82.92,0.19,4206.88,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383549,Truck,Semiconductors,592,0.09,-47.84,-47.27,-40.24,33.45,6208.84,68.99,5.07,1,0.49,2513,3,169.98,1,100.99,63.25,0.16,3754.57,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383550,Truck,Raw Materials,94,108.1,33.73,-118.26,9.25,114.81,12656.6,140.63,5.08,0.98,0.49,3873,0,170.61,0,29.98,126.4,0.25,6416.84,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383551,Truck,Raw Materials,52,122.09,-9.24,90.96,55.83,-38.26,13221.48,146.91,4.99,1.02,0.5,1139,4,218.37,1,71.46,126.11,0.25,6360.71,1260.68,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383552,Rail,Raw Materials,79,82.74,-57.21,-109.6,-22.54,-5.13,8742.87,109.29,5.06,1.01,0.5,1708,1,216.75,1,107.46,100.42,0.21,5102.25,1290.13,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383553,Air,Raw Materials,79,82.74,56.98,-91.44,6.88,-90.65,5571.23,6.55,5,1.02,0.5,586,2,13.5,1,6.95,4.73,0.08,317.54,1290.13,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383554,Truck,Semiconductors,975,0.11,47.84,29.98,51.92,4.47,1872.69,20.81,5.05,0.99,0.5,2361,4,38.58,1,17.77,17.03,0.1,1826.68,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383555,Truck,Raw Materials,214,96.03,28.54,77.55,1.02,116.62,5152.03,57.24,5.03,1.03,0.51,827,1,125.29,1,68.05,52.85,0.15,2858.84,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383556,Air,Raw Materials,248,109.36,6.45,-94.66,-22.09,102.78,17460.34,20.54,5.03,0.98,0.49,3014,4,40.43,1,19.89,13.07,0.1,904,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383557,Rail,Raw Materials,98,96.88,38.72,-79.45,45.41,-113.72,2901.11,36.26,5.03,1.02,0.5,4695,4,76.88,1,40.62,33.27,0.12,1763.99,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383558,Truck,Raw Materials,145,100.37,-4.86,77.46,6.88,-90.65,18681.12,207.57,4.91,0.97,0.51,3781,1,438.68,1,231.11,187.82,0.33,9538.52,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383559,Ocean,Energy & Power,3978,21.88,-56.72,103.91,-44.54,-82.52,8739.73,249.71,5.06,1.01,0.5,2299,1,486.84,1,237.13,225.67,0.38,15261.93,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383560,Ocean,Energy & Power,3814,11.39,-23.82,26.38,50.79,-95.24,14237.45,406.78,5.13,1.01,0.5,109,3,577.44,1,170.66,336.23,0.53,20625.72,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383561,Ocean,Energy & Power,2037,14.68,18.95,72.95,49.3,-88.45,12206.6,348.76,5.01,1,0.5,335,0,455.29,1,106.53,308.11,0.5,17442.85,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0383562,Ocean,Raw Materials,218,66.74,-17.98,-110.77,-56.68,46.35,11443.92,326.97,4.96,1.02,0.51,1375,4,677.9,1,350.93,294.26,0.48,14932.65,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
